ensembleID,gene_name,cluster,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ENSG00000243147,MRPL33,CD14_CD16_monocytes,0,0.334979511,0.388,0.244,0
ENSG00000104903,LYL1,CD14_CD16_monocytes,0,0.334227965,0.24,0.073,0
ENSG00000004399,PLXND1,CD14_CD16_monocytes,0,0.333647984,0.183,0.038,0
ENSG00000101457,DNTTIP1,CD14_CD16_monocytes,0,0.332790435,0.185,0.067,0
ENSG00000108179,PPIF,CD14_CD16_monocytes,0,0.332690675,0.185,0.059,0
ENSG00000082397,EPB41L3,CD14_CD16_monocytes,0,0.331621314,0.154,0.023,0
ENSG00000125844,RRBP1,CD14_CD16_monocytes,0,0.331132219,0.265,0.116,0
ENSG00000177169,ULK1,CD14_CD16_monocytes,0,0.33069844,0.165,0.05,0
ENSG00000010610,CD4,CD14_CD16_monocytes,0,0.330292711,0.373,0.216,0
ENSG00000143549,TPM3,CD14_CD16_monocytes,0,0.33008227,0.878,0.781,0
ENSG00000134287,ARF3,CD14_CD16_monocytes,0,0.328785869,0.35,0.183,0
ENSG00000133816,MICAL2,CD14_CD16_monocytes,0,0.328482834,0.18,0.044,0
ENSG00000187554,TLR5,CD14_CD16_monocytes,0,0.328482664,0.121,0.011,0
ENSG00000140455,USP3,CD14_CD16_monocytes,0,0.327703396,0.448,0.289,0
ENSG00000188786,MTF1,CD14_CD16_monocytes,0,0.327623086,0.181,0.061,0
ENSG00000160685,ZBTB7B,CD14_CD16_monocytes,0,0.327605896,0.198,0.069,0
ENSG00000131171,SH3BGRL,CD14_CD16_monocytes,0,0.327156705,0.612,0.462,0
ENSG00000171643,S100Z,CD14_CD16_monocytes,0,0.327029099,0.117,0.01,0
ENSG00000136295,TTYH3,CD14_CD16_monocytes,0,0.326587327,0.196,0.038,0
ENSG00000166900,STX3,CD14_CD16_monocytes,0,0.326357192,0.122,0.025,0
ENSG00000172757,CFL1,CD14_CD16_monocytes,0,0.325960867,0.958,0.913,0
ENSG00000171443,ZNF524,CD14_CD16_monocytes,0,0.324779964,0.264,0.14,0
ENSG00000134516,DOCK2,CD14_CD16_monocytes,0,0.324302746,0.429,0.252,0
ENSG00000108175,ZMIZ1,CD14_CD16_monocytes,0,0.322623789,0.231,0.087,0
ENSG00000103145,HCFC1R1,CD14_CD16_monocytes,0,0.322548986,0.292,0.156,0
ENSG00000106003,LFNG,CD14_CD16_monocytes,0,0.321446812,0.289,0.14,0
ENSG00000109133,TMEM33,CD14_CD16_monocytes,0,0.321280064,0.238,0.104,0
ENSG00000143612,C1orf43,CD14_CD16_monocytes,0,0.32090523,0.419,0.269,0
ENSG00000158716,DUSP23,CD14_CD16_monocytes,0,0.320522524,0.257,0.128,0
ENSG00000143554,SLC27A3,CD14_CD16_monocytes,0,0.319832468,0.212,0.073,0
ENSG00000136048,DRAM1,CD14_CD16_monocytes,0,0.319295562,0.134,0.02,0
ENSG00000110200,ANAPC15,CD14_CD16_monocytes,0,0.31918435,0.276,0.149,0
ENSG00000196498,NCOR2,CD14_CD16_monocytes,0,0.318965284,0.29,0.132,0
ENSG00000175938,ORAI3,CD14_CD16_monocytes,0,0.318874678,0.192,0.073,0
ENSG00000205302,SNX2,CD14_CD16_monocytes,0,0.318843674,0.407,0.23,0
ENSG00000187605,TET3,CD14_CD16_monocytes,0,0.31759194,0.143,0.024,0
ENSG00000119632,IFI27L2,CD14_CD16_monocytes,0,0.317304188,0.411,0.232,0
ENSG00000109436,TBC1D9,CD14_CD16_monocytes,0,0.316456218,0.138,0.022,0
ENSG00000108100,CCNY,CD14_CD16_monocytes,0,0.316401346,0.382,0.228,0
ENSG00000160216,AGPAT3,CD14_CD16_monocytes,0,0.316267534,0.224,0.088,0
ENSG00000100330,MTMR3,CD14_CD16_monocytes,0,0.315848441,0.215,0.085,0
ENSG00000165879,FRAT1,CD14_CD16_monocytes,0,0.315738512,0.175,0.069,0
ENSG00000138029,HADHB,CD14_CD16_monocytes,0,0.314814864,0.318,0.176,0
ENSG00000149187,CELF1,CD14_CD16_monocytes,0,0.313566621,0.33,0.183,0
ENSG00000143545,RAB13,CD14_CD16_monocytes,0,0.313065239,0.141,0.012,0
ENSG00000123066,MED13L,CD14_CD16_monocytes,0,0.313018775,0.309,0.156,0
ENSG00000091106,NLRC4,CD14_CD16_monocytes,0,0.312812034,0.119,0.009,0
ENSG00000197548,ATG7,CD14_CD16_monocytes,0,0.312769627,0.2,0.068,0
ENSG00000248429,FAM198B-AS1,CD14_CD16_monocytes,0,0.312747671,0.119,0.007,0
ENSG00000165175,MID1IP1,CD14_CD16_monocytes,0,0.312332157,0.194,0.088,0
ENSG00000138413,IDH1,CD14_CD16_monocytes,0,0.31191669,0.164,0.036,0
ENSG00000266028,SRGAP2,CD14_CD16_monocytes,0,0.31118022,0.194,0.058,0
ENSG00000138326,RPS24,CD14_CD16_monocytes,0,0.310487729,0.957,0.932,0
ENSG00000186431,FCAR,CD14_CD16_monocytes,0,0.309194706,0.102,0.006,0
ENSG00000167613,LAIR1,CD14_CD16_monocytes,0,0.308940286,0.304,0.168,0
ENSG00000134802,SLC43A3,CD14_CD16_monocytes,0,0.308119737,0.157,0.039,0
ENSG00000117713,ARID1A,CD14_CD16_monocytes,0,0.307220383,0.381,0.221,0
ENSG00000124313,IQSEC2,CD14_CD16_monocytes,0,0.306863981,0.119,0.007,0
ENSG00000075426,FOSL2,CD14_CD16_monocytes,0,0.306761467,0.259,0.12,0
ENSG00000204634,TBC1D8,CD14_CD16_monocytes,0,0.306667426,0.127,0.02,0
ENSG00000241878,PISD,CD14_CD16_monocytes,0,0.305825378,0.203,0.076,0
ENSG00000137726,FXYD6,CD14_CD16_monocytes,0,0.304991487,0.104,0.002,0
ENSG00000115129,TP53I3,CD14_CD16_monocytes,0,0.304772954,0.113,0.008,0
ENSG00000069329,VPS35,CD14_CD16_monocytes,0,0.304433166,0.339,0.199,0
ENSG00000099337,KCNK6,CD14_CD16_monocytes,0,0.304301776,0.155,0.036,0
ENSG00000274213,AC015912.3,CD14_CD16_monocytes,0,0.303963981,0.109,0.018,0
ENSG00000178996,SNX18,CD14_CD16_monocytes,0,0.303219642,0.19,0.074,0
ENSG00000159228,CBR1,CD14_CD16_monocytes,0,0.303122941,0.256,0.121,0
ENSG00000130449,ZSWIM6,CD14_CD16_monocytes,0,0.302247194,0.206,0.074,0
ENSG00000140564,FURIN,CD14_CD16_monocytes,0,0.301781164,0.164,0.043,0
ENSG00000156515,HK1,CD14_CD16_monocytes,0,0.301645293,0.341,0.184,0
ENSG00000135365,PHF21A,CD14_CD16_monocytes,0,0.301447976,0.248,0.119,0
ENSG00000099800,TIMM13,CD14_CD16_monocytes,0,0.301334612,0.302,0.17,0
ENSG00000115325,DOK1,CD14_CD16_monocytes,0,0.301058977,0.204,0.074,0
ENSG00000168476,REEP4,CD14_CD16_monocytes,0,0.301046255,0.196,0.076,0
ENSG00000127947,PTPN12,CD14_CD16_monocytes,0,0.300828597,0.265,0.106,0
ENSG00000180776,ZDHHC20,CD14_CD16_monocytes,0,0.300386363,0.249,0.116,0
ENSG00000119457,SLC46A2,CD14_CD16_monocytes,0,0.299539344,0.116,0.006,0
ENSG00000167705,RILP,CD14_CD16_monocytes,0,0.299324316,0.121,0.017,0
ENSG00000111331,OAS3,CD14_CD16_monocytes,0,0.299169781,0.152,0.051,0
ENSG00000136051,WASHC4,CD14_CD16_monocytes,0,0.298742607,0.316,0.172,0
ENSG00000153179,RASSF3,CD14_CD16_monocytes,0,0.298738291,0.251,0.132,0
ENSG00000168995,SIGLEC7,CD14_CD16_monocytes,0,0.29808231,0.154,0.032,0
ENSG00000044459,CNTLN,CD14_CD16_monocytes,0,0.296291579,0.111,0.011,0
ENSG00000174238,PITPNA,CD14_CD16_monocytes,0,0.295668745,0.185,0.077,0
ENSG00000083223,TUT7,CD14_CD16_monocytes,0,0.295136933,0.278,0.148,0
ENSG00000100387,RBX1,CD14_CD16_monocytes,0,0.293639154,0.543,0.389,0
ENSG00000260916,CCPG1,CD14_CD16_monocytes,0,0.292696441,0.268,0.14,0
ENSG00000136868,SLC31A1,CD14_CD16_monocytes,0,0.292207776,0.13,0.021,0
ENSG00000149781,FERMT3,CD14_CD16_monocytes,0,0.292165832,0.624,0.378,0
ENSG00000135378,PRRG4,CD14_CD16_monocytes,0,0.291877068,0.103,0.004,0
ENSG00000145569,OTULINL,CD14_CD16_monocytes,0,0.291681495,0.214,0.095,0
ENSG00000080815,PSEN1,CD14_CD16_monocytes,0,0.291671925,0.206,0.082,0
ENSG00000231607,DLEU2,CD14_CD16_monocytes,0,0.291405698,0.182,0.07,0
ENSG00000177000,MTHFR,CD14_CD16_monocytes,0,0.291405385,0.183,0.063,0
ENSG00000213347,MXD3,CD14_CD16_monocytes,0,0.291049089,0.103,0.023,0
ENSG00000272325,NUDT3,CD14_CD16_monocytes,0,0.290316905,0.298,0.17,0
ENSG00000196782,MAML3,CD14_CD16_monocytes,0,0.289490711,0.123,0.017,0
ENSG00000079950,STX7,CD14_CD16_monocytes,0,0.289438627,0.294,0.133,0
ENSG00000100280,AP1B1,CD14_CD16_monocytes,0,0.289341144,0.279,0.131,0
ENSG00000105698,USF2,CD14_CD16_monocytes,0,0.288925524,0.263,0.126,0
ENSG00000169136,ATF5,CD14_CD16_monocytes,0,0.288866928,0.163,0.053,0
ENSG00000148803,FUOM,CD14_CD16_monocytes,0,0.286878379,0.182,0.076,0
ENSG00000159322,ADPGK,CD14_CD16_monocytes,0,0.286133975,0.299,0.167,0
ENSG00000157637,SLC38A10,CD14_CD16_monocytes,0,0.283736976,0.296,0.158,0
ENSG00000149418,ST14,CD14_CD16_monocytes,0,0.283560875,0.109,0.011,0
ENSG00000164023,SGMS2,CD14_CD16_monocytes,0,0.283204986,0.101,0.004,0
ENSG00000120280,CXorf21,CD14_CD16_monocytes,0,0.281851014,0.12,0.018,0
ENSG00000053918,KCNQ1,CD14_CD16_monocytes,0,0.28178921,0.159,0.052,0
ENSG00000140526,ABHD2,CD14_CD16_monocytes,0,0.280267733,0.227,0.101,0
ENSG00000139117,CPNE8,CD14_CD16_monocytes,0,0.279845642,0.14,0.025,0
ENSG00000166145,SPINT1,CD14_CD16_monocytes,0,0.279410466,0.111,0.014,0
ENSG00000161533,ACOX1,CD14_CD16_monocytes,0,0.279215521,0.16,0.053,0
NA,PLA2G16,CD14_CD16_monocytes,0,0.279176386,0.113,0.013,0
ENSG00000132669,RIN2,CD14_CD16_monocytes,0,0.279073072,0.112,0.008,0
ENSG00000165389,SPTSSA,CD14_CD16_monocytes,0,0.279025196,0.181,0.065,0
ENSG00000155254,MARVELD1,CD14_CD16_monocytes,0,0.278594652,0.106,0.005,0
ENSG00000214063,TSPAN4,CD14_CD16_monocytes,0,0.277824962,0.139,0.028,0
NA,C19orf70,CD14_CD16_monocytes,0,0.276890372,0.147,0.037,0
NA,FAM96B,CD14_CD16_monocytes,0,0.276580451,0.154,0.039,0
ENSG00000140968,IRF8,CD14_CD16_monocytes,0,0.275974248,0.24,0.083,0
ENSG00000138756,BMP2K,CD14_CD16_monocytes,0,0.275773665,0.149,0.041,0
ENSG00000175294,CATSPER1,CD14_CD16_monocytes,0,0.275770471,0.12,0.015,0
ENSG00000139668,WDFY2,CD14_CD16_monocytes,0,0.275475814,0.227,0.101,0
ENSG00000149798,CDC42EP2,CD14_CD16_monocytes,0,0.274837957,0.105,0.01,0
ENSG00000118855,MFSD1,CD14_CD16_monocytes,0,0.274822279,0.365,0.155,0
ENSG00000142185,TRPM2,CD14_CD16_monocytes,0,0.274676669,0.103,0.011,0
ENSG00000105963,ADAP1,CD14_CD16_monocytes,0,0.274506654,0.188,0.076,0
ENSG00000168172,HOOK3,CD14_CD16_monocytes,0,0.274019737,0.31,0.171,0
ENSG00000074964,ARHGEF10L,CD14_CD16_monocytes,0,0.273963561,0.118,0.007,0
ENSG00000162734,PEA15,CD14_CD16_monocytes,0,0.273940581,0.19,0.08,0
ENSG00000205593,DENND6B,CD14_CD16_monocytes,0,0.273485649,0.132,0.028,0
ENSG00000238142,BX284668.5,CD14_CD16_monocytes,0,0.272868487,0.171,0.06,0
ENSG00000183401,CCDC159,CD14_CD16_monocytes,0,0.271240867,0.185,0.074,0
ENSG00000129534,MIS18BP1,CD14_CD16_monocytes,0,0.271194964,0.327,0.187,0
ENSG00000128309,MPST,CD14_CD16_monocytes,0,0.27051498,0.2,0.079,0
ENSG00000167207,NOD2,CD14_CD16_monocytes,0,0.269894727,0.113,0.014,0
ENSG00000197063,MAFG,CD14_CD16_monocytes,0,0.269303584,0.144,0.03,0
ENSG00000133812,SBF2,CD14_CD16_monocytes,0,0.268832878,0.182,0.067,0
ENSG00000089902,RCOR1,CD14_CD16_monocytes,0,0.267925983,0.211,0.097,0
ENSG00000131069,ACSS2,CD14_CD16_monocytes,0,0.267095534,0.125,0.027,0
ENSG00000173638,SLC19A1,CD14_CD16_monocytes,0,0.264667815,0.105,0.019,0
ENSG00000075399,VPS9D1,CD14_CD16_monocytes,0,0.263562354,0.114,0.023,0
ENSG00000103249,CLCN7,CD14_CD16_monocytes,0,0.263033237,0.192,0.074,0
ENSG00000123130,ACOT9,CD14_CD16_monocytes,0,0.262967838,0.192,0.083,0
ENSG00000198837,DENND4B,CD14_CD16_monocytes,0,0.26194303,0.246,0.122,0
ENSG00000101849,TBL1X,CD14_CD16_monocytes,0,0.261250313,0.193,0.086,0
ENSG00000114648,KLHL18,CD14_CD16_monocytes,0,0.260332182,0.159,0.054,0
ENSG00000108405,P2RX1,CD14_CD16_monocytes,0,0.257627556,0.169,0.041,0
NA,SEPT9,CD14_CD16_monocytes,0,0.25738775,0.171,0.055,0
ENSG00000001036,FUCA2,CD14_CD16_monocytes,0,0.257357877,0.154,0.049,0
ENSG00000196961,AP2A1,CD14_CD16_monocytes,0,0.256398734,0.256,0.13,0
ENSG00000078124,ACER3,CD14_CD16_monocytes,0,0.255452664,0.163,0.047,0
ENSG00000271605,MILR1,CD14_CD16_monocytes,0,0.255379611,0.113,0.012,0
ENSG00000151694,ADAM17,CD14_CD16_monocytes,0,0.255357599,0.207,0.097,0
ENSG00000110079,MS4A4A,CD14_CD16_monocytes,0,0.254960686,0.11,0.012,0
ENSG00000083444,PLOD1,CD14_CD16_monocytes,0,0.254952423,0.154,0.047,0
ENSG00000170266,GLB1,CD14_CD16_monocytes,0,0.25467151,0.207,0.089,0
ENSG00000132694,ARHGEF11,CD14_CD16_monocytes,0,0.254579954,0.108,0.021,0
ENSG00000272196,HIST2H2AA4,CD14_CD16_monocytes,0,0.254431522,0.113,0.038,0
ENSG00000138639,ARHGAP24,CD14_CD16_monocytes,0,0.254426419,0.141,0.036,0
ENSG00000073331,ALPK1,CD14_CD16_monocytes,0,0.253636622,0.106,0.028,0
ENSG00000104447,TRPS1,CD14_CD16_monocytes,0,0.252511269,0.146,0.045,0
NA,COL4A3BP,CD14_CD16_monocytes,0,0.25187839,0.104,0.013,0
ENSG00000144228,SPOPL,CD14_CD16_monocytes,0,0.251582143,0.147,0.048,0
ENSG00000147443,DOK2,CD14_CD16_monocytes,0,0.251207019,0.512,0.343,0
ENSG00000106617,PRKAG2,CD14_CD16_monocytes,0,0.250963769,0.219,0.102,0
ENSG00000073910,FRY,CD14_CD16_monocytes,0,0.250917032,0.148,0.05,0
ENSG00000262202,AC007952.4,CD14_CD16_monocytes,1.64E-306,0.352373442,0.24,0.126,3.80E-302
ENSG00000120675,DNAJC15,CD14_CD16_monocytes,3.46E-306,0.302865747,0.422,0.275,7.98E-302
ENSG00000142507,PSMB6,CD14_CD16_monocytes,2.04E-305,0.334257294,0.506,0.36,4.71E-301
ENSG00000114626,ABTB1,CD14_CD16_monocytes,6.78E-303,0.43831641,0.367,0.23,1.57E-298
ENSG00000205220,PSMB10,CD14_CD16_monocytes,1.17E-302,0.32929478,0.68,0.545,2.70E-298
ENSG00000090266,NDUFB2,CD14_CD16_monocytes,2.84E-302,0.30968456,0.64,0.502,6.55E-298
ENSG00000097033,SH3GLB1,CD14_CD16_monocytes,2.41E-299,0.354197694,0.355,0.217,5.56E-295
ENSG00000108639,SYNGR2,CD14_CD16_monocytes,2.00E-298,0.332954226,0.517,0.364,4.62E-294
ENSG00000180104,EXOC3,CD14_CD16_monocytes,5.93E-298,0.254850762,0.191,0.09,1.37E-293
ENSG00000197329,PELI1,CD14_CD16_monocytes,8.48E-298,0.322899809,0.242,0.129,1.96E-293
ENSG00000117118,SDHB,CD14_CD16_monocytes,3.32E-296,0.295448729,0.331,0.198,7.66E-292
ENSG00000129559,NEDD8,CD14_CD16_monocytes,5.24E-295,0.344075929,0.612,0.477,1.21E-290
ENSG00000125304,TM9SF2,CD14_CD16_monocytes,7.10E-295,0.308249122,0.448,0.301,1.64E-290
ENSG00000105379,ETFB,CD14_CD16_monocytes,4.20E-290,0.299904285,0.364,0.227,9.70E-286
ENSG00000263001,GTF2I,CD14_CD16_monocytes,9.55E-290,0.282462002,0.372,0.232,2.21E-285
ENSG00000173915,ATP5MD,CD14_CD16_monocytes,1.19E-289,0.341508533,0.568,0.432,2.74E-285
ENSG00000205544,TMEM256,CD14_CD16_monocytes,8.14E-286,0.301171466,0.388,0.249,1.88E-281
ENSG00000108061,SHOC2,CD14_CD16_monocytes,4.43E-285,0.274654184,0.301,0.175,1.02E-280
ENSG00000198624,CCDC69,CD14_CD16_monocytes,5.33E-285,0.282985482,0.4,0.257,1.23E-280
ENSG00000163956,LRPAP1,CD14_CD16_monocytes,3.17E-283,0.336530417,0.418,0.279,7.32E-279
ENSG00000173559,NABP1,CD14_CD16_monocytes,2.12E-280,0.290573894,0.192,0.094,4.90E-276
ENSG00000127922,SEM1,CD14_CD16_monocytes,1.31E-279,0.307441583,0.503,0.36,3.03E-275
ENSG00000124795,DEK,CD14_CD16_monocytes,5.14E-275,0.326766123,0.54,0.398,1.19E-270
ENSG00000067900,ROCK1,CD14_CD16_monocytes,2.32E-271,0.273545979,0.476,0.328,5.35E-267
ENSG00000099795,NDUFB7,CD14_CD16_monocytes,1.26E-270,0.270676304,0.56,0.411,2.91E-266
ENSG00000198417,MT1F,CD14_CD16_monocytes,4.95E-270,0.288674172,0.191,0.095,1.14E-265
ENSG00000132432,SEC61G,CD14_CD16_monocytes,1.83E-269,0.327255101,0.525,0.39,4.22E-265
ENSG00000112335,SNX3,CD14_CD16_monocytes,2.46E-268,0.376862834,0.561,0.431,5.69E-264
ENSG00000114125,RNF7,CD14_CD16_monocytes,3.93E-267,0.332511379,0.461,0.324,9.06E-263
ENSG00000111237,VPS29,CD14_CD16_monocytes,1.27E-266,0.301352679,0.415,0.279,2.93E-262
ENSG00000125740,FOSB,CD14_CD16_monocytes,2.30E-266,0.84050319,0.427,0.319,5.32E-262
ENSG00000060971,ACAA1,CD14_CD16_monocytes,5.61E-266,0.279443152,0.359,0.228,1.30E-261
ENSG00000117450,PRDX1,CD14_CD16_monocytes,1.03E-263,0.312284965,0.518,0.384,2.38E-259
ENSG00000134851,TMEM165,CD14_CD16_monocytes,7.77E-263,0.266816322,0.323,0.197,1.79E-258
ENSG00000197070,ARRDC1,CD14_CD16_monocytes,1.79E-262,0.285830435,0.308,0.186,4.13E-258
ENSG00000177666,PNPLA2,CD14_CD16_monocytes,9.95E-262,0.306191094,0.453,0.318,2.30E-257
ENSG00000084754,HADHA,CD14_CD16_monocytes,2.61E-261,0.297862792,0.518,0.379,6.02E-257
ENSG00000126768,TIMM17B,CD14_CD16_monocytes,7.14E-260,0.285612625,0.321,0.196,1.65E-255
ENSG00000065243,PKN2,CD14_CD16_monocytes,2.68E-259,0.268395205,0.252,0.142,6.18E-255
ENSG00000170043,TRAPPC1,CD14_CD16_monocytes,3.48E-259,0.261866517,0.647,0.521,8.03E-255
ENSG00000124126,PREX1,CD14_CD16_monocytes,1.23E-258,0.27214704,0.461,0.315,2.84E-254
ENSG00000170906,NDUFA3,CD14_CD16_monocytes,1.27E-256,0.318228655,0.489,0.357,2.94E-252
ENSG00000135655,USP15,CD14_CD16_monocytes,6.02E-256,0.275276908,0.582,0.449,1.39E-251
ENSG00000168259,DNAJC7,CD14_CD16_monocytes,3.44E-253,0.258709372,0.358,0.228,7.94E-249
ENSG00000189077,TMEM120A,CD14_CD16_monocytes,1.11E-252,0.27243826,0.202,0.105,2.57E-248
ENSG00000167261,DPEP2,CD14_CD16_monocytes,1.21E-252,0.254691763,0.212,0.113,2.80E-248
ENSG00000120899,PTK2B,CD14_CD16_monocytes,2.42E-251,0.256556001,0.379,0.245,5.58E-247
ENSG00000003402,CFLAR,CD14_CD16_monocytes,1.66E-249,0.29327216,0.561,0.417,3.82E-245
ENSG00000186517,ARHGAP30,CD14_CD16_monocytes,5.04E-249,0.280527348,0.562,0.419,1.16E-244
ENSG00000204435,CSNK2B,CD14_CD16_monocytes,2.86E-246,0.32025748,0.625,0.503,6.61E-242
ENSG00000241553,ARPC4,CD14_CD16_monocytes,4.78E-245,0.278243961,0.627,0.496,1.10E-240
ENSG00000165732,DDX21,CD14_CD16_monocytes,1.28E-244,0.253442763,0.419,0.286,2.96E-240
ENSG00000147684,NDUFB9,CD14_CD16_monocytes,2.75E-244,0.320672052,0.636,0.519,6.35E-240
ENSG00000178741,COX5A,CD14_CD16_monocytes,1.40E-243,0.357516435,0.518,0.404,3.23E-239
ENSG00000068697,LAPTM4A,CD14_CD16_monocytes,4.78E-242,0.298808192,0.362,0.238,1.10E-237
ENSG00000075415,SLC25A3,CD14_CD16_monocytes,4.01E-241,0.28508549,0.682,0.584,9.25E-237
ENSG00000117676,RPS6KA1,CD14_CD16_monocytes,1.91E-239,0.282130609,0.371,0.242,4.40E-235
ENSG00000100911,PSME2,CD14_CD16_monocytes,9.93E-238,0.393294362,0.678,0.588,2.29E-233
ENSG00000138496,PARP9,CD14_CD16_monocytes,4.77E-237,0.25557544,0.248,0.141,1.10E-232
ENSG00000141741,MIEN1,CD14_CD16_monocytes,6.97E-234,0.276415525,0.38,0.251,1.61E-229
ENSG00000123146,ADGRE5,CD14_CD16_monocytes,7.02E-234,0.257748362,0.587,0.44,1.62E-229
ENSG00000164167,LSM6,CD14_CD16_monocytes,1.48E-233,0.335192696,0.361,0.241,3.42E-229
ENSG00000163412,EIF4E3,CD14_CD16_monocytes,1.67E-233,0.283798874,0.258,0.152,3.85E-229
ENSG00000108788,MLX,CD14_CD16_monocytes,4.04E-233,0.258309768,0.314,0.196,9.34E-229
ENSG00000005022,SLC25A5,CD14_CD16_monocytes,7.90E-228,0.28363758,0.626,0.514,1.82E-223
ENSG00000004779,NDUFAB1,CD14_CD16_monocytes,1.20E-225,0.280709764,0.417,0.292,2.77E-221
ENSG00000005075,POLR2J,CD14_CD16_monocytes,1.78E-223,0.27953557,0.396,0.267,4.11E-219
ENSG00000062582,MRPS24,CD14_CD16_monocytes,5.08E-223,0.267736393,0.385,0.261,1.17E-218
ENSG00000255112,CHMP1B,CD14_CD16_monocytes,1.25E-221,0.280612493,0.234,0.135,2.88E-217
ENSG00000169967,MAP3K2,CD14_CD16_monocytes,4.03E-218,0.255762954,0.302,0.19,9.30E-214
ENSG00000187608,ISG15,CD14_CD16_monocytes,3.68E-217,0.422013702,0.368,0.255,8.50E-213
ENSG00000134825,TMEM258,CD14_CD16_monocytes,6.20E-215,0.261832599,0.588,0.467,1.43E-210
ENSG00000178982,EIF3K,CD14_CD16_monocytes,8.36E-215,0.250578122,0.819,0.75,1.93E-210
ENSG00000155957,TMBIM4,CD14_CD16_monocytes,3.38E-213,0.328352189,0.521,0.401,7.81E-209
ENSG00000119922,IFIT2,CD14_CD16_monocytes,1.55E-209,0.312120309,0.113,0.049,3.58E-205
ENSG00000124614,RPS10,CD14_CD16_monocytes,4.55E-206,0.351030152,0.483,0.375,1.05E-201
ENSG00000136436,CALCOCO2,CD14_CD16_monocytes,6.80E-206,0.255136815,0.364,0.246,1.57E-201
ENSG00000091039,OSBPL8,CD14_CD16_monocytes,4.17E-203,0.282897507,0.459,0.337,9.63E-199
ENSG00000153551,CMTM7,CD14_CD16_monocytes,2.16E-202,0.272029356,0.33,0.22,5.00E-198
ENSG00000005302,MSL3,CD14_CD16_monocytes,1.10E-199,0.2596155,0.273,0.17,2.55E-195
ENSG00000177868,SVBP,CD14_CD16_monocytes,1.41E-197,0.265676768,0.212,0.123,3.26E-193
ENSG00000243678,NME2,CD14_CD16_monocytes,3.62E-195,0.254208649,0.742,0.665,8.35E-191
ENSG00000096060,FKBP5,CD14_CD16_monocytes,9.56E-191,0.262879175,0.413,0.294,2.21E-186
ENSG00000143862,ARL8A,CD14_CD16_monocytes,5.80E-188,0.284417701,0.24,0.148,1.34E-183
ENSG00000086061,DNAJA1,CD14_CD16_monocytes,9.58E-186,0.272457728,0.44,0.323,2.21E-181
ENSG00000196954,CASP4,CD14_CD16_monocytes,3.64E-185,0.268464621,0.423,0.303,8.41E-181
ENSG00000076513,ANKRD13A,CD14_CD16_monocytes,6.17E-182,0.272467456,0.244,0.151,1.43E-177
ENSG00000182220,ATP6AP2,CD14_CD16_monocytes,6.26E-174,0.260600074,0.416,0.307,1.45E-169
ENSG00000013364,MVP,CD14_CD16_monocytes,6.37E-174,0.252986358,0.432,0.317,1.47E-169
ENSG00000136371,MTHFS,CD14_CD16_monocytes,2.84E-173,0.259489972,0.222,0.135,6.55E-169
ENSG00000182541,LIMK2,CD14_CD16_monocytes,8.57E-172,0.265226995,0.118,0.057,1.98E-167
ENSG00000160888,IER2,CD14_CD16_monocytes,7.16E-142,0.358197451,0.8,0.723,1.65E-137
ENSG00000167552,TUBA1A,CD14_CD16_monocytes,1.27E-139,0.314446417,0.587,0.481,2.93E-135
ENSG00000125347,IRF1,CD14_CD16_monocytes,1.64E-139,0.277371563,0.625,0.516,3.80E-135
ENSG00000198840,MT-ND3,CD14_CD16_monocytes,1.73E-127,0.559999262,0.863,0.885,4.01E-123
ENSG00000162645,GBP2,CD14_CD16_monocytes,1.37E-118,0.25486791,0.396,0.303,3.15E-114
ENSG00000123358,NR4A1,CD14_CD16_monocytes,2.80E-109,0.362387031,0.117,0.068,6.46E-105
ENSG00000132589,FLOT2,CD14_CD16_monocytes,8.43E-87,0.274622888,0.413,0.334,1.95E-82
ENSG00000184897,H1FX,CD14_CD16_monocytes,7.42E-45,0.27630561,0.547,0.486,1.71E-40
ENSG00000132965,ALOX5AP,CD14_CD16_monocytes,1.76E-09,0.433138908,0.352,0.34,4.07E-05
ENSG00000245532,NEAT1,dendritic_cells,0,2.061968113,0.726,0.675,0
ENSG00000038427,VCAN,dendritic_cells,0,1.511093203,0.565,0.3,0
ENSG00000198804,MT-CO1,dendritic_cells,0,0.92546543,0.983,0.992,0
ENSG00000090382,LYZ,dendritic_cells,0,0.818066769,0.728,0.417,0
ENSG00000085265,FCN1,dendritic_cells,4.88E-208,0.798446619,0.555,0.326,1.13E-203
ENSG00000251562,MALAT1,dendritic_cells,9.28E-160,0.708872371,0.984,0.985,2.14E-155
ENSG00000100664,EIF5,dendritic_cells,3.45E-143,0.251082709,0.2,0.499,7.96E-139
ENSG00000198888,MT-ND1,dendritic_cells,1.09E-131,0.897699074,0.81,0.947,2.51E-127
ENSG00000185215,TNFAIP2,dendritic_cells,1.20E-125,1.574830578,0.335,0.231,2.76E-121
ENSG00000198938,MT-CO3,dendritic_cells,5.12E-119,0.656420435,0.932,0.983,1.18E-114
ENSG00000168610,STAT3,dendritic_cells,2.71E-118,0.298922066,0.188,0.451,6.26E-114
ENSG00000123329,ARHGAP9,dendritic_cells,1.11E-117,0.267348995,0.165,0.409,2.56E-113
ENSG00000119535,CSF3R,dendritic_cells,3.87E-116,1.50331082,0.341,0.24,8.94E-112
